,volume,volume_weighted,open,close,high,low,timestamp,number of trades,time_converted
78,95229.0,265.8012,265.84,265.78,266.04,265.6,1672835400000,725,2023-01-04 07:30:00
79,95776.0,265.4591,265.79,265.62,265.83,265.19,1672836300000,808,2023-01-04 07:45:00
80,204292.0,265.9634,266.1275,266.12,267.01,264.678,1672837200000,1435,2023-01-04 08:00:00
81,171460.0,266.5582,266.07,266.61,266.97,266.06,1672838100000,1135,2023-01-04 08:15:00
82,106430.0,266.5649,266.67,266.68,266.82,266.33,1672839000000,664,2023-01-04 08:30:00
83,133323.0,266.4322,266.72,266.38,266.79,266.14,1672839900000,841,2023-01-04 08:45:00
84,204781.0,266.1814,266.45,266.14,266.48,265.94,1672840800000,1203,2023-01-04 09:00:00
85,219107.0,266.2215,266.1,266.61,266.66,265.9599,1672841700000,967,2023-01-04 09:15:00
86,3324707.0,265.9851,266.64,265.08,266.92,264.88,1672842600000,28643,2023-01-04 09:30:00
87,2052846.0,265.2989,265.09,265.39,266.1,264.72,1672843500000,15387,2023-01-04 09:45:00
88,4562168.0,263.9441,265.33,263.38,266.26,262.53,1672844400000,30696,2023-01-04 10:00:00
89,1594348.0,263.4936,263.39,263.73,264.06,262.88,1672845300000,13387,2023-01-04 10:15:00
90,1333829.0,263.5225,263.7,264.39,264.5,262.86,1672846200000,11464,2023-01-04 10:30:00
91,1478110.0,264.8331,264.39,265.0,265.07,264.38,1672847100000,12266,2023-01-04 10:45:00
92,1277883.0,264.8792,264.99,265.3399,265.34,264.41,1672848000000,11643,2023-01-04 11:00:00
93,927379.0,265.3672,265.33,265.68,265.77,265.13,1672848900000,8243,2023-01-04 11:15:00
94,1923258.0,266.8867,265.67,267.2711,267.445,265.67,1672849800000,14866,2023-01-04 11:30:00
95,1339409.0,267.1772,267.265,266.9499,267.45,266.92,1672850700000,11729,2023-01-04 11:45:00
96,962233.0,266.7995,267.01,266.73,267.09,266.5,1672851600000,8340,2023-01-04 12:00:00
97,692234.0,266.9726,266.75,266.8,267.22,266.69,1672852500000,7074,2023-01-04 12:15:00
98,548262.0,267.07,266.8,267.16,267.25,266.765,1672853400000,4895,2023-01-04 12:30:00
99,1067065.0,266.6142,267.16,265.905,267.25,265.89,1672854300000,6516,2023-01-04 12:45:00
100,1091827.0,265.6855,265.9,266.015,266.04,265.245,1672855200000,8622,2023-01-04 13:00:00
101,835274.0,266.4026,266.02,266.4201,266.62,265.96,1672856100000,6374,2023-01-04 13:15:00
102,608356.0,266.6774,266.4223,266.76,266.92,266.41,1672857000000,5617,2023-01-04 13:30:00
103,860482.0,266.4655,266.77,266.18,266.79,265.91,1672857900000,6113,2023-01-04 13:45:00
104,3590967.0,265.6695,266.17,265.4413,267.35,264.4,1672858800000,26301,2023-01-04 14:00:00
105,2946403.0,264.7488,265.43,263.73,266.53,263.56,1672859700000,15742,2023-01-04 14:15:00
106,1456249.0,264.1245,263.71,264.482,264.99,263.45,1672860600000,11181,2023-01-04 14:30:00
107,1565149.0,265.0255,264.48,265.7,265.79,264.27,1672861500000,11991,2023-01-04 14:45:00
108,1424076.0,265.8064,265.7046,265.57,266.38,265.27,1672862400000,9912,2023-01-04 15:00:00
109,927613.0,265.2593,265.565,264.83,265.9201,264.8,1672863300000,8580,2023-01-04 15:15:00
110,1672770.0,264.1578,264.83,263.81,264.89,263.6,1672864200000,12573,2023-01-04 15:30:00
111,3117139.0,264.8313,263.8,265.76,265.96,263.65,1672865100000,22387,2023-01-04 15:45:00
112,1160963.0,265.7461,265.74,265.59,265.95,265.5,1672866000000,1510,2023-01-04 16:00:00
113,783871.0,264.7388,265.63,265.38,265.7,265.36,1672866900000,531,2023-01-04 16:15:00
114,91915.0,265.3041,265.38,265.28,265.44,265.2,1672867800000,560,2023-01-04 16:30:00
115,179279.0,265.618,265.31,265.74,265.74,265.29,1672868700000,496,2023-01-04 16:45:00
116,26086.0,265.4285,265.43,265.69,265.69,265.28,1672869600000,220,2023-01-04 17:00:00
117,60835.0,265.7835,265.58,265.99,265.99,265.55,1672870500000,523,2023-01-04 17:15:00
118,20706.0,265.9317,265.94,265.8607,265.96,265.82,1672871400000,333,2023-01-04 17:30:00
119,14325.0,265.8642,265.9,265.71,265.95,265.71,1672872300000,268,2023-01-04 17:45:00
120,70779.0,265.6276,265.71,265.58,265.78,265.53,1672873200000,314,2023-01-04 18:00:00
121,66616.0,265.6505,265.57,265.75,265.76,265.56,1672874100000,229,2023-01-04 18:15:00
122,54136.0,265.8325,265.76,265.86,265.95,265.76,1672875000000,190,2023-01-04 18:30:00
123,23766.0,265.8481,265.866,265.75,265.91,265.75,1672875900000,87,2023-01-04 18:45:00
124,38626.0,265.5974,265.72,265.56,265.74,265.51,1672876800000,118,2023-01-04 19:00:00
125,5552.0,265.7226,265.6,265.77,265.78,265.6,1672877700000,66,2023-01-04 19:15:00
126,25836.0,265.583,265.74,265.45,265.74,265.45,1672878600000,111,2023-01-04 19:30:00
127,30695.0,265.4379,265.44,265.4,265.52,265.39,1672879500000,168,2023-01-04 19:45:00
128,16676.0,264.8692,265.34,264.85,265.34,264.67,1672909200000,151,2023-01-05 04:00:00
129,42812.0,265.2943,264.92,265.33,265.54,264.92,1672910100000,198,2023-01-05 04:15:00
130,8928.0,265.2405,265.45,265.1,265.45,265.07,1672911000000,70,2023-01-05 04:30:00
131,6525.0,265.2784,265.11,265.53,265.53,265.06,1672911900000,60,2023-01-05 04:45:00
132,9991.0,265.7231,265.4,265.67,265.86,265.4,1672912800000,85,2023-01-05 05:00:00
133,14800.0,265.8922,265.68,265.84,266.04,265.68,1672913700000,104,2023-01-05 05:15:00
134,14016.0,266.0422,265.85,266.28,266.29,265.85,1672914600000,109,2023-01-05 05:30:00
135,16422.0,266.0393,266.09,266.01,266.18,265.91,1672915500000,106,2023-01-05 05:45:00
136,13178.0,266.4889,266.05,266.62,266.7,266.05,1672916400000,127,2023-01-05 06:00:00
137,11521.0,266.5617,266.69,266.5,266.75,266.37,1672917300000,83,2023-01-05 06:15:00
138,7232.0,266.4222,266.44,266.43,266.57,266.33,1672918200000,88,2023-01-05 06:30:00
139,37375.0,266.6583,266.45,266.56,266.87,266.42,1672919100000,204,2023-01-05 06:45:00
140,42545.0,266.3968,266.5,266.41,266.54,266.31,1672920000000,402,2023-01-05 07:00:00
141,38684.0,266.6436,266.44,266.57,266.78,266.44,1672920900000,359,2023-01-05 07:15:00
142,74556.0,266.7727,266.56,266.56,267.02,266.46,1672921800000,525,2023-01-05 07:30:00
143,59841.0,266.2563,266.5,266.1,266.51,266.04,1672922700000,638,2023-01-05 07:45:00
144,200812.0,266.1908,266.41,266.17,266.97,264.72,1672923600000,1622,2023-01-05 08:00:00
145,231674.0,265.1282,266.37,265.2,266.37,264.76,1672924500000,1802,2023-01-05 08:15:00
146,225358.0,264.3364,264.9,264.35,264.9,263.83,1672925400000,1860,2023-01-05 08:30:00
147,85071.0,264.2596,264.35,264.2,264.51,264.1,1672926300000,786,2023-01-05 08:45:00
148,264577.0,263.8471,264.19,263.97,264.19,263.64,1672927200000,1590,2023-01-05 09:00:00
149,245281.0,263.7938,263.98,264.03,264.14,263.26,1672928100000,1293,2023-01-05 09:15:00
150,3006274.0,262.7882,264.04,262.21,264.09,261.62,1672929000000,24346,2023-01-05 09:30:00
151,3127448.0,262.939,262.2,262.82,263.25,261.5001,1672929900000,22845,2023-01-05 09:45:00
152,2731001.0,263.3297,262.81,263.308,264.21,262.43,1672930800000,22131,2023-01-05 10:00:00
153,2044322.0,262.911,263.27,262.91,263.44,262.26,1672931700000,11199,2023-01-05 10:15:00
154,2290172.0,262.7688,262.91,262.9,263.05,261.99,1672932600000,10439,2023-01-05 10:30:00
155,950542.0,262.4345,262.91,262.16,263.0,262.0,1672933500000,8136,2023-01-05 10:45:00
156,1676570.0,262.2746,262.16,262.66,263.12,261.89,1672934400000,10003,2023-01-05 11:00:00
157,1203646.0,262.3379,262.66,262.32,262.827,261.91,1672935300000,7764,2023-01-05 11:15:00
158,699697.0,262.5168,262.3,262.9355,263.02,262.15,1672936200000,7169,2023-01-05 11:30:00
159,1021451.0,262.7077,262.91,262.42,263.18,262.35,1672937100000,7738,2023-01-05 11:45:00
160,745381.0,262.7019,262.44,262.531,263.2,262.36,1672938000000,7010,2023-01-05 12:00:00
161,824818.0,262.4305,262.52,262.485,262.78,261.99,1672938900000,7090,2023-01-05 12:15:00
162,695995.0,262.6602,262.49,262.24,263.04,262.175,1672939800000,6849,2023-01-05 12:30:00
163,813632.0,262.1686,262.25,262.0,262.4309,261.96,1672940700000,6706,2023-01-05 12:45:00
164,1437853.0,262.0108,262.005,261.6701,262.24,261.66,1672941600000,7402,2023-01-05 13:00:00
165,2052302.0,262.8958,261.662,263.16,263.78,261.64,1672942500000,15461,2023-01-05 13:15:00
166,1129139.0,263.4428,263.17,263.19,263.85,263.07,1672943400000,8657,2023-01-05 13:30:00
167,782462.0,263.056,263.2,262.88,263.37,262.72,1672944300000,6215,2023-01-05 13:45:00
168,686993.0,262.9573,262.91,262.62,263.2,262.57,1672945200000,5452,2023-01-05 14:00:00
169,623165.0,262.8387,262.62,262.585,263.08,262.53,1672946100000,5233,2023-01-05 14:15:00
170,787190.0,263.1326,262.59,263.25,263.64,262.565,1672947000000,6943,2023-01-05 14:30:00
171,801872.0,263.4688,263.25,263.01,263.83,263.0099,1672947900000,6351,2023-01-05 14:45:00
172,982513.0,262.6504,263.025,262.5,263.025,262.33,1672948800000,7603,2023-01-05 15:00:00
173,1468655.0,262.1636,262.51,262.01,262.7,261.84,1672949700000,10086,2023-01-05 15:15:00
174,1679098.0,261.9693,262.03,261.8601,262.22,261.7101,1672950600000,12248,2023-01-05 15:30:00
175,4332415.0,261.81,261.87,261.6,262.14,261.26,1672951500000,28906,2023-01-05 15:45:00
176,2483915.0,262.2998,261.62,261.7,261.92,261.53,1672952400000,1075,2023-01-05 16:00:00
177,259529.0,261.6921,261.79,262.01,262.01,261.58,1672953300000,396,2023-01-05 16:15:00
178,78653.0,262.0278,261.98,262.05,262.07,261.96,1672954200000,273,2023-01-05 16:30:00
179,159324.0,261.7302,262.06,262.01,262.08,261.58,1672955100000,191,2023-01-05 16:45:00
180,25391.0,261.7899,262.02,261.76,262.03,261.67,1672956000000,146,2023-01-05 17:00:00
181,38541.0,261.6897,261.71,261.77,261.78,261.6,1672956900000,235,2023-01-05 17:15:00
182,3676.0,261.7535,261.72,261.76,261.79,261.72,1672957800000,56,2023-01-05 17:30:00
183,33129.0,261.9251,261.76,262.0,262.04,261.76,1672958700000,191,2023-01-05 17:45:00
184,17503.0,262.0498,261.99,262.07,262.15,261.88,1672959600000,147,2023-01-05 18:00:00
185,28606.0,262.1102,262.12,262.15,262.16,262.02,1672960500000,113,2023-01-05 18:15:00
186,724519.0,261.5927,262.04,262.03,262.1,261.58,1672961400000,70,2023-01-05 18:30:00
187,17233.0,262.1844,262.15,262.1,262.25,262.09,1672962300000,88,2023-01-05 18:45:00
188,9645.0,262.1733,262.1,262.14,262.28,262.1,1672963200000,76,2023-01-05 19:00:00
189,10591.0,262.2193,262.1399,262.26,262.29,262.1399,1672964100000,80,2023-01-05 19:15:00
190,33621.0,262.301,262.32,262.25,262.37,262.25,1672965000000,181,2023-01-05 19:30:00
191,19488.0,262.2788,262.29,262.36,262.37,262.23,1672965900000,161,2023-01-05 19:45:00
192,25698.0,261.4338,262.0,261.03,262.0,261.01,1672995600000,171,2023-01-06 04:00:00
193,17492.0,261.0285,261.1,260.99,261.24,260.8,1672996500000,123,2023-01-06 04:15:00
194,7124.0,260.8396,260.87,261.05,261.05,260.7,1672997400000,71,2023-01-06 04:30:00
195,8718.0,261.106,260.98,261.17,261.23,260.98,1672998300000,48,2023-01-06 04:45:00
196,4596.0,261.1842,261.1,261.4,261.42,261.01,1672999200000,34,2023-01-06 05:00:00
197,11659.0,261.6068,261.42,261.45,261.66,261.4,1673000100000,52,2023-01-06 05:15:00
198,7295.0,261.4276,261.42,261.54,261.68,261.31,1673001000000,36,2023-01-06 05:30:00
199,8650.0,261.1514,261.33,260.96,261.39,260.96,1673001900000,89,2023-01-06 05:45:00
200,10044.0,261.1866,261.0,261.2,261.3,260.93,1673002800000,44,2023-01-06 06:00:00
201,2662.0,261.3192,261.21,261.19,261.42,261.15,1673003700000,25,2023-01-06 06:15:00
202,7990.0,261.0381,261.22,260.78,261.23,260.77,1673004600000,84,2023-01-06 06:30:00
203,7092.0,260.997,260.99,261.03,261.08,260.84,1673005500000,38,2023-01-06 06:45:00
204,47910.0,260.869,261.0,260.78,261.03,260.71,1673006400000,426,2023-01-06 07:00:00
205,68108.0,260.8699,260.74,261.0,261.07,260.69,1673007300000,550,2023-01-06 07:15:00
206,39036.0,261.0356,261.07,260.84,261.18,260.84,1673008200000,575,2023-01-06 07:30:00
207,66445.0,261.0546,260.81,261.01,261.3,260.81,1673009100000,579,2023-01-06 07:45:00
208,130911.0,260.959,261.04,260.78,262.35,260.68,1673010000000,1151,2023-01-06 08:00:00
209,244307.0,260.3665,260.77,260.24,260.81,260.01,1673010900000,1622,2023-01-06 08:15:00
210,1817694.0,262.52,260.2,262.91,264.89,260.17,1673011800000,8050,2023-01-06 08:30:00
211,959291.0,264.2125,263.0,264.61,265.22,263.0,1673012700000,4520,2023-01-06 08:45:00
212,480825.0,263.888,264.62,263.66,264.75,263.25,1673013600000,2386,2023-01-06 09:00:00
213,368752.0,263.2399,263.67,263.29,263.76,262.84,1673014500000,1884,2023-01-06 09:15:00
214,4349840.0,262.6043,263.35,260.82,264.63,260.61,1673015400000,30470,2023-01-06 09:30:00
215,2418903.0,261.3746,260.8,261.47,262.46,260.34,1673016300000,18667,2023-01-06 09:45:00
216,3258561.0,262.9306,261.5,263.345,264.03,261.5,1673017200000,25950,2023-01-06 10:00:00
217,1829039.0,263.898,263.39,263.35,264.56,263.07,1673018100000,16163,2023-01-06 10:15:00
218,2034243.0,264.5764,263.39,264.53,265.27,263.2512,1673019000000,16672,2023-01-06 10:30:00
219,2048554.0,265.3133,264.54,265.62,265.9,264.46,1673019900000,15593,2023-01-06 10:45:00
220,2206052.0,265.9129,265.65,265.5,266.48,265.46,1673020800000,16962,2023-01-06 11:00:00
221,1337101.0,265.6548,265.525,265.62,266.06,265.23,1673021700000,11328,2023-01-06 11:15:00
222,1706057.0,264.7746,265.64,265.73,266.145,265.25,1673022600000,10570,2023-01-06 11:30:00
223,2023908.0,266.4323,265.735,266.51,267.0,265.64,1673023500000,15921,2023-01-06 11:45:00
224,1087937.0,266.6789,266.52,266.591,266.89,266.4905,1673024400000,9323,2023-01-06 12:00:00
225,1020440.0,266.5206,266.6,266.44,266.79,266.14,1673025300000,8455,2023-01-06 12:15:00
226,687080.0,266.3034,266.45,266.25,266.6399,266.055,1673026200000,6589,2023-01-06 12:30:00
227,1170065.0,266.2606,266.25,266.24,266.49,265.88,1673027100000,5738,2023-01-06 12:45:00
228,791709.0,266.5531,266.26,266.69,266.8599,266.14,1673028000000,6846,2023-01-06 13:00:00
229,647720.0,266.7925,266.72,266.98,267.06,266.48,1673028900000,6424,2023-01-06 13:15:00
230,1086206.0,267.3104,266.97,267.48,267.75,266.96,1673029800000,8817,2023-01-06 13:30:00
231,803362.0,267.526,267.485,267.6893,267.76,267.34,1673030700000,5976,2023-01-06 13:45:00
232,1172545.0,268.0377,267.69,268.355,268.56,267.64,1673031600000,9415,2023-01-06 14:00:00
233,1427597.0,267.6569,268.35,268.54,268.97,268.345,1673032500000,10105,2023-01-06 14:15:00
234,767051.0,268.7217,268.54,268.9,268.99,268.47,1673033400000,7236,2023-01-06 14:30:00
235,1211621.0,269.1808,268.91,269.29,269.54,268.62,1673034300000,10532,2023-01-06 14:45:00
236,1347463.0,269.6656,269.29,269.73,269.94,269.29,1673035200000,11307,2023-01-06 15:00:00
237,1499384.0,269.3731,269.74,269.16,269.9,269.0801,1673036100000,11923,2023-01-06 15:15:00
238,1490395.0,269.4499,269.17,269.43,269.65,269.165,1673037000000,11434,2023-01-06 15:30:00
239,5921869.0,268.338,269.44,268.76,269.61,268.56,1673037900000,34541,2023-01-06 15:45:00
240,3185032.0,265.9354,268.75,268.45,268.86,268.25,1673038800000,2013,2023-01-06 16:00:00
241,162626.0,268.3215,268.46,268.48,268.8,266.06,1673039700000,641,2023-01-06 16:15:00
242,139997.0,268.6717,268.47,268.62,268.8,268.44,1673040600000,425,2023-01-06 16:30:00
243,90589.0,268.7353,268.61,268.55,268.8,268.48,1673041500000,431,2023-01-06 16:45:00
244,11214.0,268.5519,268.58,268.5999,268.6,268.48,1673042400000,77,2023-01-06 17:00:00
245,4839.0,268.5785,268.6,268.55,268.62,268.55,1673043300000,49,2023-01-06 17:15:00
246,14868.0,268.5353,268.55,268.56,268.58,268.5,1673044200000,65,2023-01-06 17:30:00
247,2787.0,268.5946,268.57,268.6,268.61,268.57,1673045100000,37,2023-01-06 17:45:00
248,3634.0,268.6219,268.6,268.64,268.65,268.57,1673046000000,45,2023-01-06 18:00:00
249,4707.0,268.6255,268.6,268.64,268.64,268.57,1673046900000,38,2023-01-06 18:15:00
250,8359.0,268.6529,268.65,268.65,268.68,268.65,1673047800000,135,2023-01-06 18:30:00
251,21107.0,268.6345,268.64,268.63,268.68,268.6001,1673048700000,87,2023-01-06 18:45:00
252,2811.0,268.6275,268.6301,268.6,268.69,268.6,1673049600000,23,2023-01-06 19:00:00
253,24187.0,268.2916,268.6,268.5,268.6,267.28,1673050500000,238,2023-01-06 19:15:00
254,5113.0,268.5025,268.5,268.5,268.52,268.4902,1673051400000,44,2023-01-06 19:30:00
255,16721.0,268.4888,268.5,268.5,268.54,268.44,1673052300000,591,2023-01-06 19:45:00
256,38386.0,269.4305,268.83,269.58,269.69,268.83,1673254800000,307,2023-01-09 04:00:00
257,23127.0,269.948,269.81,270.01,270.2,269.79,1673255700000,195,2023-01-09 04:15:00
258,22543.0,270.2036,270.03,270.44,270.44,270.01,1673256600000,137,2023-01-09 04:30:00
259,19910.0,270.1742,270.43,270.02,270.5,269.91,1673257500000,146,2023-01-09 04:45:00
260,18115.0,269.943,270.0,270.04,270.04,269.82,1673258400000,118,2023-01-09 05:00:00
261,15884.0,270.0607,269.89,270.01,270.29,269.89,1673259300000,77,2023-01-09 05:15:00
262,5361.0,269.8721,269.88,269.8,269.97,269.75,1673260200000,72,2023-01-09 05:30:00
263,3955.0,269.7962,269.83,269.88,269.88,269.71,1673261100000,33,2023-01-09 05:45:00
264,11634.0,269.8831,269.82,269.88,270.05,269.72,1673262000000,62,2023-01-09 06:00:00
265,22448.0,269.5603,269.82,269.59,269.87,269.46,1673262900000,137,2023-01-09 06:15:00
266,1945.0,269.6014,269.59,269.64,269.66,269.55,1673263800000,23,2023-01-09 06:30:00
267,11731.0,269.6861,269.62,269.64,269.84,269.62,1673264700000,52,2023-01-09 06:45:00
268,31098.0,269.8507,269.67,269.94,270.0,269.61,1673265600000,256,2023-01-09 07:00:00
269,26714.0,269.9595,269.93,269.98,270.01,269.87,1673266500000,243,2023-01-09 07:15:00
270,55167.0,270.2294,269.91,270.2,270.41,269.91,1673267400000,411,2023-01-09 07:30:00
271,36875.0,270.1602,270.26,270.18,270.36,270.05,1673268300000,256,2023-01-09 07:45:00
272,118178.0,269.8083,269.88,269.751,270.37,269.14,1673269200000,1011,2023-01-09 08:00:00
273,111665.0,270.1479,269.77,270.42,270.45,269.75,1673270100000,883,2023-01-09 08:15:00
274,180624.0,270.5465,270.42,270.511,270.73,270.26,1673271000000,1241,2023-01-09 08:30:00
275,96111.0,270.3959,270.56,270.26,270.69,270.18,1673271900000,726,2023-01-09 08:45:00
276,91307.0,270.3109,270.22,270.3,270.45,270.17,1673272800000,622,2023-01-09 09:00:00
277,293759.0,270.652,270.27,270.8,270.93,270.2,1673273700000,1411,2023-01-09 09:15:00
278,3954791.0,271.2806,270.83,271.87,271.975,270.73,1673274600000,32459,2023-01-09 09:30:00
